category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
yellow,wordnet_easy_hypernym,cinema,film,television,video,medium,0.4031,6,23
yellow,wordnet_easy_hypernym,dad,daddy,father,stepmother,parent,0.6353,8,7
yellow,wordnet_easy_hypernym,brow,fuzz,mane,stubble,body covering,0.3652,6,40
yellow,wordnet_easy_hypernym,pea,peanut,pepper,potato,vine,0.4272,8,13
yellow,wordnet_easy_hypernym,collie,husky,poodle,stray,domestic animal,0.3914,7,15
yellow,wordnet_easy_hypernym,chow,dog,poodle,puppy,domestic animal,0.5267,7,15
yellow,wordnet_easy_hypernym,emperor,king,monarch,sovereign,representative,0.4311,6,26
yellow,wordnet_easy_hypernym,pathologist,psychiatrist,resident,veterinarian,doctor,0.3518,8,16
yellow,wordnet_easy_hypernym,addict,fanatic,freak,nut,enthusiast,0.3756,6,6
yellow,wordnet_easy_hypernym,bean,legume,peanut,pepper,vine,0.4181,8,13
yellow,wordnet_easy_hypernym,kettle,saucepan,skillet,urn,kitchen utensil,0.3665,8,10
yellow,wordnet_easy_hypernym,calf,lamb,pup,puppy,young mammal,0.4478,8,12
yellow,wordnet_easy_hypernym,drummer,minstrel,soloist,tenor,musician,0.3559,6,24
yellow,wordnet_easy_hypernym,colonel,commander,lieutenant,sergeant,military officer,0.6504,7,15
yellow,wordnet_easy_hypernym,poncho,sweatshirt,underwear,wrapper,garment,0.3689,7,69
yellow,wordnet_easy_hypernym,epiphysis,marrow,skull,tooth,connective tissue,0.3566,7,32
yellow,wordnet_easy_hypernym,bandstand,bridge,pier,runway,horizontal surface,0.3535,6,29
yellow,wordnet_easy_hypernym,cab,engine,sedan,van,wheeled vehicle,0.3670,7,55
yellow,wordnet_easy_hypernym,algae,bacteria,seaweed,virus,microorganism,0.4234,6,11
yellow,wordnet_easy_hypernym,castle,dormitory,manor,villa,housing,0.4007,6,34
yellow,wordnet_easy_hypernym,apartment,dwelling,house,shelter,housing,0.3872,6,34
yellow,wordnet_easy_hypernym,anterior,epiphysis,rib,tooth,bone,0.3571,8,23
yellow,wordnet_easy_hypernym,beard,bouffant,eyebrow,mane,hair,0.4425,7,26
yellow,wordnet_easy_hypernym,bishop,cardinal,churchman,diocesan,clergyman,0.5291,6,26
yellow,wordnet_easy_hypernym,boatswain,captain,navigator,seafarer,sailor,0.3900,6,12
yellow,wordnet_easy_hypernym,principal,prof,teacher,tutor,educator,0.3781,6,19
yellow,wordnet_easy_hypernym,avenue,driveway,roadway,turnpike,road,0.3508,6,25
yellow,wordnet_easy_hypernym,epiphysis,intima,rib,tendon,animal tissue,0.4567,6,59
yellow,wordnet_easy_hypernym,dog,puppy,stray,terrier,domestic animal,0.5304,7,15
yellow,wordnet_easy_hypernym,hound,poodle,queen,terrier,domestic animal,0.3720,7,15
yellow,wordnet_easy_hypernym,avocado,fig,grapefruit,pear,edible fruit,0.5474,6,22
yellow,wordnet_easy_hypernym,apartment,lodge,mansion,monastery,housing,0.3598,6,34
yellow,wordnet_easy_hypernym,babe,chick,doll,rosebud,girl,0.3564,6,9
yellow,wordnet_easy_hypernym,coat,mane,mustache,stubble,hair,0.4561,7,26
yellow,wordnet_easy_hypernym,bus,oxcart,tractor,wagon,wheeled vehicle,0.4279,7,55
yellow,wordnet_easy_hypernym,barn,castle,manor,nursery,building,0.3666,6,69
yellow,wordnet_easy_hypernym,brass,trumpet,whistle,woodwind,wind instrument,0.3615,8,13
yellow,wordnet_easy_hypernym,cartilage,rib,skin,spleen,animal tissue,0.4023,6,59
yellow,wordnet_easy_hypernym,colon,gut,heart,liver,internal organ,0.3606,6,11
yellow,wordnet_easy_hypernym,bishop,king,preacher,priest,clergyman,0.4251,6,26
yellow,wordnet_easy_hypernym,miniature,mosaic,sculpture,statue,art,0.4187,6,37
yellow,wordnet_easy_hypernym,drum,fiddle,guitar,woodwind,musical instrument,0.4230,7,27
yellow,wordnet_easy_hypernym,robe,sweater,sweatshirt,underwear,garment,0.4995,7,69
yellow,wordnet_easy_hypernym,apartment,farmhouse,hall,villa,housing,0.3707,6,34
yellow,wordnet_easy_hypernym,gourd,legume,peanut,soybean,vine,0.3724,8,13
yellow,wordnet_easy_hypernym,fence,fender,gate,wall,barrier,0.3569,7,29
yellow,wordnet_easy_hypernym,dentist,doctor,matron,nurse,health professional,0.5069,6,25
