category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
green,wordnet_common_hypernym,flannel,raincoat,veil,waterproof,garment,0.3002,7,69
green,wordnet_common_hypernym,kettle,samovar,saucepan,urn,kitchen utensil,0.2976,8,10
green,wordnet_common_hypernym,nasal,posterior,rib,teeth,bone,0.3194,8,23
green,wordnet_common_hypernym,cattleman,cowboy,fireman,shepherd,laborer,0.2974,7,21
green,wordnet_common_hypernym,castle,dungeon,fortification,fortress,defensive structure,0.3661,6,15
green,wordnet_common_hypernym,breakfast,lunch,picnic,tea,meal,0.4299,6,16
green,wordnet_common_hypernym,draper,huckster,peddler,pusher,merchant,0.3041,6,15
green,wordnet_common_hypernym,coconut,corn,kernel,soybean,seed,0.3714,9,18
green,wordnet_common_hypernym,mosaic,picture,sculpture,watercolor,art,0.3931,6,37
green,wordnet_common_hypernym,bus,cab,electric,van,motor vehicle,0.3679,9,26
green,wordnet_common_hypernym,barricade,fence,grate,tailgate,barrier,0.2777,7,29
green,wordnet_common_hypernym,embassy,monastery,palace,teahouse,building,0.3718,6,69
green,wordnet_common_hypernym,delicious,fig,pear,strawberry,edible fruit,0.4755,6,22
green,wordnet_common_hypernym,antagonist,biceps,gastrocnemius,pectoralis,muscle,0.2862,7,10
green,wordnet_common_hypernym,fireman,lefthander,outfielder,slugger,ballplayer,0.3547,6,16
green,wordnet_common_hypernym,gravy,mayonnaise,mole,olive,condiment,0.2717,8,14
green,wordnet_common_hypernym,convent,lodge,manor,mansion,house,0.3837,7,14
green,wordnet_common_hypernym,catcher,lefthander,shortstop,twirler,ballplayer,0.4615,6,16
green,wordnet_common_hypernym,collie,dog,poodle,terrier,domestic animal,0.6576,7,15
green,wordnet_common_hypernym,churchyard,orchard,playground,subdivision,tract,0.2866,6,63
green,wordnet_common_hypernym,alto,guitarist,minstrel,soloist,musician,0.3877,6,24
green,wordnet_common_hypernym,church,convent,cottage,schoolhouse,building,0.4225,6,69
green,wordnet_common_hypernym,bobby,marshal,trooper,warden,lawman,0.3241,6,22
green,wordnet_common_hypernym,campground,campsite,cemetery,monument,site,0.4488,7,16
green,wordnet_common_hypernym,assassin,bandit,parolee,robber,criminal,0.4185,7,37
green,wordnet_common_hypernym,canvas,fresco,illumination,sculpture,art,0.2854,6,37
green,wordnet_common_hypernym,fang,fin,thigh,toe,extremity,0.3269,6,17
green,wordnet_common_hypernym,apothecary,matron,nurse,pathologist,health professional,0.3231,6,25
green,wordnet_common_hypernym,beard,beaver,mustache,stubble,hair,0.4364,7,26
green,wordnet_common_hypernym,eyelid,intima,posterior,shaft,animal tissue,0.2713,6,59
green,wordnet_common_hypernym,bouffant,eyebrow,mustache,stubble,hair,0.4105,7,26
green,wordnet_common_hypernym,beast,brute,vulture,wolf,attacker,0.3356,6,11
green,wordnet_common_hypernym,cage,glove,hill,mound,baseball equipment,0.2771,8,11
green,wordnet_common_hypernym,cayenne,celery,chilly,fennel,vegetable,0.3705,6,26
green,wordnet_common_hypernym,bead,diamond,emerald,pearl,jewelry,0.4081,7,17
green,wordnet_common_hypernym,bone,mucosa,skin,tusk,animal tissue,0.3564,6,59
green,wordnet_common_hypernym,deputy,officer,sergeant,trooper,lawman,0.4551,6,22
green,wordnet_common_hypernym,bean,grapevine,pepper,squash,vine,0.2749,8,13
green,wordnet_common_hypernym,boiler,coffeepot,saucepan,urn,utensil,0.2822,7,14
green,wordnet_common_hypernym,beacon,minaret,spire,turret,tower,0.3145,6,6
green,wordnet_common_hypernym,governess,headmaster,lecturer,teacher,educator,0.3923,6,19
green,wordnet_common_hypernym,catheter,coil,piping,sewer,tube,0.3194,8,21
green,wordnet_common_hypernym,bean,coffee,fig,legume,fruit,0.3465,8,49
green,wordnet_common_hypernym,bully,butcher,henchman,thief,criminal,0.2925,7,37
green,wordnet_common_hypernym,cab,car,pickup,saloon,motor vehicle,0.4168,9,26
green,wordnet_common_hypernym,investigator,officer,patrolman,sergeant,lawman,0.5024,6,22
green,wordnet_common_hypernym,autoloader,cannon,pistol,rod,gun,0.3092,9,16
green,wordnet_common_hypernym,cottage,farmhouse,mansion,residence,house,0.5384,7,14
green,wordnet_common_hypernym,deck,portico,stoop,veranda,porch,0.3383,6,5
green,wordnet_common_hypernym,cheekbone,epiphysis,scalp,tendon,connective tissue,0.3496,7,32
green,wordnet_common_hypernym,automobile,cruiser,saloon,van,motor vehicle,0.3055,9,26
green,wordnet_common_hypernym,carving,cityscape,fresco,mosaic,art,0.2954,6,37
green,wordnet_common_hypernym,concessionaire,owner,proprietor,publisher,businessman,0.3501,6,19
green,wordnet_common_hypernym,closet,floor,kitchenette,lounge,room,0.3312,7,69
green,wordnet_common_hypernym,flesh,marrow,muscle,skull,animal tissue,0.3264,6,59
green,wordnet_common_hypernym,baby,filly,pup,puppy,young,0.4588,7,16
green,wordnet_common_hypernym,calf,gastrocnemius,pecs,serratus,muscle,0.2736,7,10
green,wordnet_common_hypernym,bludgeon,bow,cane,cudgel,stick,0.2988,7,14
green,wordnet_common_hypernym,canvas,cityscape,miniature,picture,graphic art,0.2874,7,15
green,wordnet_common_hypernym,banquet,feast,luncheon,picnic,meal,0.4546,6,16
green,wordnet_common_hypernym,disposal,refrigerator,stove,washer,home appliance,0.3093,9,12
green,wordnet_common_hypernym,banana,berry,peach,seed,fruit,0.3838,8,49
green,wordnet_common_hypernym,fireman,hitter,shortstop,slugger,ballplayer,0.3154,6,16
green,wordnet_common_hypernym,cowboy,cowhand,lather,wrangler,workman,0.2846,6,26
green,wordnet_common_hypernym,costume,ensemble,frock,masquerade,attire,0.3121,7,12
green,wordnet_common_hypernym,chemist,physician,psychiatrist,specialist,health professional,0.3380,6,25
green,wordnet_common_hypernym,buckboard,chariot,oxcart,taxi,wheeled vehicle,0.3637,7,55
green,wordnet_common_hypernym,hound,poodle,terrier,toy,domestic animal,0.3579,7,15
green,wordnet_common_hypernym,brigadier,colonel,corporal,skipper,military officer,0.3725,7,15
green,wordnet_common_hypernym,alley,driveway,parkway,track,road,0.2917,6,25
green,wordnet_common_hypernym,engraving,miniature,painting,print,graphic art,0.2889,7,15
green,wordnet_common_hypernym,burglar,gangster,hoodlum,traitor,criminal,0.3617,7,37
green,wordnet_common_hypernym,cattleman,cowman,digger,laborer,workman,0.3227,6,26
green,wordnet_common_hypernym,court,house,mansion,monastery,dwelling,0.3069,7,16
green,wordnet_common_hypernym,buffet,davenport,dresser,lounge,furniture,0.3008,7,49
green,wordnet_common_hypernym,banana,cherry,lime,orange,edible fruit,0.3545,6,22
green,wordnet_common_hypernym,cheekbone,forehead,hammer,teeth,bone,0.3109,8,23
green,wordnet_common_hypernym,coffeepot,pan,samovar,skillet,kitchen utensil,0.3506,8,10
green,wordnet_common_hypernym,ambulance,coupe,limousine,van,motor vehicle,0.3264,9,26
green,wordnet_common_hypernym,beard,eyebrow,mustache,twist,hair,0.3216,7,26
green,wordnet_common_hypernym,banana,bean,filbert,gourd,fruit,0.4019,8,49
green,wordnet_common_hypernym,bonnet,curtain,pall,roof,protective covering,0.2776,6,58
green,wordnet_common_hypernym,court,farmhouse,manor,monastery,house,0.2937,7,14
green,wordnet_common_hypernym,laundry,poncho,scarf,underwear,garment,0.3255,7,69
green,wordnet_common_hypernym,filly,kitten,lamb,pup,young,0.3654,7,16
green,wordnet_common_hypernym,farmhouse,mansion,monastery,palace,dwelling,0.5009,7,16
green,wordnet_common_hypernym,arrow,bayonet,slug,spear,weapon,0.3548,8,40
green,wordnet_common_hypernym,calf,deltoid,lat,serratus,muscle,0.2930,7,10
green,wordnet_common_hypernym,expressway,interstate,street,trail,road,0.3210,6,25
green,wordnet_common_hypernym,bridge,pier,scaffold,stage,platform,0.2702,7,22
green,wordnet_common_hypernym,dentist,resident,surgeon,veterinary,medical practitioner,0.3333,7,20
green,wordnet_common_hypernym,missionary,professor,schoolmaster,teacher,educator,0.3215,6,19
green,wordnet_common_hypernym,coffeepot,pan,saucepan,skillet,utensil,0.4471,7,14
green,wordnet_common_hypernym,airplane,balloon,drone,jet,aircraft,0.3862,9,11
green,wordnet_common_hypernym,diaper,flannel,trouser,tweed,garment,0.3660,7,69
green,wordnet_common_hypernym,anterior,jaw,nasal,skullcap,bone,0.2730,8,23
green,wordnet_common_hypernym,aide,brigadier,corporal,sergeant,military officer,0.4067,7,15
green,wordnet_common_hypernym,outfielder,pitcher,runner,twirler,ballplayer,0.3507,6,16
green,wordnet_common_hypernym,pyrometer,radar,sonar,thermocouple,measuring instrument,0.3225,8,31
green,wordnet_common_hypernym,bypass,driveway,expressway,turnpike,road,0.3294,6,25
green,wordnet_common_hypernym,arsenal,artillery,cannon,munition,armament,0.3883,7,7
green,wordnet_common_hypernym,drum,fiddle,string,tambourine,musical instrument,0.3188,7,27
green,wordnet_common_hypernym,campground,cemetery,monument,prairie,tract,0.3403,6,63
green,wordnet_common_hypernym,butcher,grocer,retailer,seller,merchant,0.3757,6,15
green,wordnet_common_hypernym,cinema,film,magazine,newspaper,medium,0.2999,6,23
green,wordnet_common_hypernym,cattleman,cowman,fireman,gypsy,workman,0.2802,6,26
green,wordnet_common_hypernym,batter,lefthander,runner,slugger,ballplayer,0.3168,6,16
green,wordnet_common_hypernym,navigator,officer,pilot,seafarer,sailor,0.2824,6,12
green,wordnet_common_hypernym,curl,fuzz,mane,mustache,body covering,0.3268,6,40
green,wordnet_common_hypernym,bed,bunk,couch,deathbed,bedroom furniture,0.4169,8,9
green,wordnet_common_hypernym,shake,shiver,tremble,wind,reflex,0.2974,6,19
green,wordnet_common_hypernym,canvas,oasis,refuge,sanctuary,shelter,0.2918,6,14
green,wordnet_common_hypernym,avocado,banana,lemon,windfall,edible fruit,0.3323,6,22
green,wordnet_common_hypernym,dictionary,lexicon,pamphlet,text,book,0.3353,9,26
green,wordnet_common_hypernym,belching,tremble,winking,yawn,reflex,0.2728,6,19
green,wordnet_common_hypernym,bell,kettle,piano,tambourine,percussion instrument,0.2864,8,8
green,wordnet_common_hypernym,beet,carrot,mustard,pea,vegetable,0.3493,6,26
green,wordnet_common_hypernym,closet,divan,foyer,snug,room,0.3281,7,69
green,wordnet_common_hypernym,bacteria,germ,kelp,rod,microorganism,0.2812,6,11
green,wordnet_common_hypernym,diagnostician,psychiatrist,quack,specialist,doctor,0.2753,8,16
green,wordnet_common_hypernym,cable,journalism,radio,television,medium,0.3627,6,23
green,wordnet_common_hypernym,forehead,rib,skull,teeth,bone,0.4056,8,23
green,wordnet_common_hypernym,cabin,cottage,hearth,mansion,dwelling,0.3593,7,16
green,wordnet_common_hypernym,bunk,cabinet,dresser,lounge,furniture,0.2714,7,49
green,wordnet_common_hypernym,curl,fur,pelt,wool,body covering,0.2813,6,40
green,wordnet_common_hypernym,fin,moccasin,sandal,sneaker,shoe,0.3554,7,8
green,wordnet_common_hypernym,broadcasting,journalism,radio,video,medium,0.3318,6,23
green,wordnet_common_hypernym,cabin,convent,farmhouse,manor,house,0.3913,7,14
green,wordnet_common_hypernym,canvas,fresco,molding,watercolor,art,0.3194,6,37
green,wordnet_common_hypernym,clutch,coupler,reel,roller,mechanical device,0.2906,8,51
green,wordnet_common_hypernym,biscuit,bun,loaf,toast,bread,0.4288,6,9
green,wordnet_common_hypernym,barbecue,breakfast,dinner,refreshment,meal,0.4531,6,16
green,wordnet_common_hypernym,castle,court,hall,palace,dwelling,0.3067,7,16
green,wordnet_common_hypernym,bean,corn,lime,strawberry,fruit,0.4091,8,49
green,wordnet_common_hypernym,fountain,sink,tap,toilet,plumbing fixture,0.2821,6,10
green,wordnet_common_hypernym,cattleman,cowman,hostler,shepherd,hired hand,0.3090,8,10
green,wordnet_common_hypernym,lacquer,latex,paint,varnish,coating,0.4502,6,17
green,wordnet_common_hypernym,draper,jeweler,peddler,vendor,merchant,0.2716,6,15
green,wordnet_common_hypernym,deputy,investigator,patrolman,trooper,lawman,0.4137,6,22
green,wordnet_common_hypernym,back,chine,heel,hip,skeletal structure,0.2984,6,9
green,wordnet_common_hypernym,mustache,pelt,scalp,stubble,body covering,0.2812,6,40
green,wordnet_common_hypernym,colt,filly,foal,pup,young mammal,0.5823,8,12
green,wordnet_common_hypernym,bishop,cardinal,chaplain,divine,clergyman,0.3359,6,26
green,wordnet_common_hypernym,fugitive,hijacker,robber,thief,criminal,0.4529,7,37
green,wordnet_common_hypernym,coconut,corn,flaxseed,rye,seed,0.3519,9,18
green,wordnet_common_hypernym,disk,storage,tape,video,memory device,0.3116,7,17
green,wordnet_common_hypernym,chemist,nurse,pathologist,psychiatrist,health professional,0.3945,6,25
green,wordnet_common_hypernym,cabana,hovel,hut,loft,shelter,0.3485,6,14
green,wordnet_common_hypernym,broiler,stove,vacuum,washer,home appliance,0.2903,9,12
green,wordnet_common_hypernym,book,journal,magazine,text,publication,0.3313,8,56
green,wordnet_common_hypernym,forehead,shaft,skull,tonsil,animal tissue,0.3306,6,59
green,wordnet_common_hypernym,baby,chick,kit,puppy,young,0.3198,7,16
green,wordnet_common_hypernym,quack,resident,surgeon,veterinarian,health professional,0.2849,6,25
green,wordnet_common_hypernym,almond,bean,brazil,flaxseed,seed,0.2861,9,18
green,wordnet_common_hypernym,brute,rowdy,ruffian,savage,attacker,0.3140,6,11
green,wordnet_common_hypernym,bass,piano,sax,serpent,musical instrument,0.3701,7,27
green,wordnet_common_hypernym,claw,finger,forearm,thigh,extremity,0.3721,6,17
green,wordnet_common_hypernym,ambulance,machine,rig,truck,motor vehicle,0.2794,9,26
green,wordnet_common_hypernym,gutter,hatchet,pitchfork,shovel,tool,0.3473,7,50
green,wordnet_common_hypernym,epiphysis,posterior,rib,shaft,bone,0.3368,8,23
green,wordnet_common_hypernym,castle,lodge,mansion,residence,house,0.4249,7,14
green,wordnet_common_hypernym,algae,kelp,protozoa,vector,microorganism,0.3312,6,11
green,wordnet_common_hypernym,doctor,matron,orthodontist,resident,health professional,0.3301,6,25
green,wordnet_common_hypernym,cinema,journalism,newspaper,press,medium,0.2738,6,23
green,wordnet_common_hypernym,apothecary,doctor,resident,veterinarian,health professional,0.3099,6,25
green,wordnet_common_hypernym,cop,deputy,patrolman,sheriff,lawman,0.3791,6,22
green,wordnet_common_hypernym,bloodhound,chow,dog,terrier,domestic animal,0.4406,7,15
green,wordnet_common_hypernym,banister,fence,fender,grille,barrier,0.3004,7,29
green,wordnet_common_hypernym,diaphragm,lever,pulley,winder,mechanical device,0.3498,8,51
green,wordnet_common_hypernym,bean,brazil,corn,kernel,seed,0.2959,9,18
green,wordnet_common_hypernym,ballroom,den,rotunda,schoolroom,room,0.2907,7,69
green,wordnet_common_hypernym,revolver,rifle,scattergun,shot,weapon,0.3198,8,40
green,wordnet_common_hypernym,door,gate,hatch,screen,movable barrier,0.2798,8,7
green,wordnet_common_hypernym,cafe,hospital,nursery,schoolhouse,building,0.2770,6,69
green,wordnet_common_hypernym,castle,cottage,lodge,mansion,dwelling,0.4650,7,16
green,wordnet_common_hypernym,forehead,rib,skullcap,tooth,connective tissue,0.3020,7,32
green,wordnet_common_hypernym,drone,recorder,sax,woodwind,wind instrument,0.2728,8,13
green,wordnet_common_hypernym,grillwork,matting,sash,skylight,supporting structure,0.3113,6,44
green,wordnet_common_hypernym,fin,forearm,leg,peg,extremity,0.2879,6,17
green,wordnet_common_hypernym,brassiere,ironing,underwear,waterproof,garment,0.2827,7,69
green,wordnet_common_hypernym,automatic,carbine,rifle,rod,gun,0.3066,9,16
green,wordnet_common_hypernym,biscuit,bun,cracker,hardtack,bread,0.3642,6,9
green,wordnet_common_hypernym,hall,manor,palace,residence,house,0.3704,7,14
green,wordnet_common_hypernym,chancellor,instructor,principal,professor,educator,0.3064,6,19
green,wordnet_common_hypernym,cowboy,cowhand,cowman,peasant,workman,0.4090,6,26
green,wordnet_common_hypernym,axis,forehead,shin,skull,bone,0.2899,8,23
green,wordnet_common_hypernym,anthology,booklet,brochure,guide,publication,0.4276,8,56
green,wordnet_common_hypernym,brigadier,captain,lieutenant,sergeant,military officer,0.4401,7,15
green,wordnet_common_hypernym,avocado,fig,pineapple,sloe,edible fruit,0.4451,6,22
green,wordnet_common_hypernym,captain,investigator,marshal,sheriff,lawman,0.2805,6,22
green,wordnet_common_hypernym,closeup,frame,shot,snap,photograph,0.2824,7,12
green,wordnet_common_hypernym,barricade,roadblock,wall,weir,barrier,0.3035,7,29
green,wordnet_common_hypernym,cop,detective,inspector,officer,lawman,0.4683,6,22
green,wordnet_common_hypernym,collie,hound,pointer,terrier,dog,0.3438,8,11
green,wordnet_common_hypernym,fin,forearm,forefinger,toe,extremity,0.3182,6,17
green,wordnet_common_hypernym,gourd,grape,legume,marrow,vine,0.3031,8,13
green,wordnet_common_hypernym,cheekbone,grinder,jaw,skull,bone,0.3910,8,23
green,wordnet_common_hypernym,china,samovar,saucepan,skillet,utensil,0.3444,7,14
green,wordnet_common_hypernym,catsup,dressing,relish,sauce,condiment,0.2715,8,14
green,wordnet_common_hypernym,gilt,paint,varnish,watercolor,coating,0.3172,6,17
green,wordnet_common_hypernym,castle,hall,palace,villa,house,0.4441,7,14
green,wordnet_common_hypernym,abdominal,gastrocnemius,pectoralis,serratus,muscle,0.4366,7,10
green,wordnet_common_hypernym,castle,flat,manor,villa,housing,0.3654,6,34
green,wordnet_common_hypernym,arrow,firearm,musket,spear,weapon,0.3482,8,40
green,wordnet_common_hypernym,brochure,catalog,glossary,guidebook,book,0.3791,9,26
green,wordnet_common_hypernym,coat,eyebrow,mustache,wool,hair,0.2799,7,26
green,wordnet_common_hypernym,bishop,churchman,father,king,clergyman,0.3015,6,26
green,wordnet_common_hypernym,diagnostician,intern,specialist,veterinarian,health professional,0.2875,6,25
green,wordnet_common_hypernym,alley,avenue,boulevard,strand,street,0.2825,8,5
green,wordnet_common_hypernym,minister,preacher,priest,rector,clergyman,0.4061,6,26
green,wordnet_common_hypernym,coil,diaphragm,loop,rubber,contraceptive,0.2976,7,7
green,wordnet_common_hypernym,abode,cabin,camp,mansion,housing,0.2924,6,34
green,wordnet_common_hypernym,calf,colt,filly,lamb,young mammal,0.3886,8,12
